datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2017/11/26,45.8,36.6,40.3,39.6,29.4,34.3,34.1,78.7,0,0,0,,0,0,29.1,13.6,262.9,1023.9,19.3,17.8,52.5,4.5,3,,2017-11-26T07:36:43,2017-11-26T15:58:34,0.25,Clear,Clear conditions throughout the day.,clear-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/11/27,50.3,42.5,47.4,50.3,37.3,43.2,42.1,81.9,0.04,100,8.33,rain,0,0,42.3,18.5,254.2,1013.6,68,15.9,27.2,2.3,2,,2017-11-27T07:38:14,2017-11-27T15:57:43,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/11/28,44.3,36.8,40.9,39.3,31.5,35.9,34.5,78.8,0.008,100,4.17,rain,0,0,20.4,11.1,296.6,1008.6,46.7,17,51.9,4.5,3,,2017-11-28T07:39:44,2017-11-28T15:56:55,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/11/29,43.8,36.8,40.1,38,30.1,34,33.6,77.5,0,0,0,,0,0,31.3,11.7,335.3,1010.5,65.6,18,29.7,2.6,2,,2017-11-29T07:41:12,2017-11-29T15:56:10,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/11/30,39.5,31.7,36.5,32.1,24.2,29.2,27.7,70.5,0,0,0,,0,0,30,15,321.9,1012.1,48.9,20.3,51.4,4.5,2,,2017-11-30T07:42:38,2017-11-30T15:55:29,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/1,44.7,37.7,40.2,38.4,29.5,33.4,33.7,77.5,0,0,0,,0,0,31.3,14.1,357.4,1020.6,70.6,16.7,45.1,3.9,2,,2017-12-01T07:44:03,2017-12-01T15:54:50,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/2,43.1,38.4,41,41.3,34.1,38,35.8,82,0,0,0,,0,0,18.1,6.6,278.9,1026.9,82.1,8.4,26.3,2.2,1,,2017-12-02T07:45:25,2017-12-02T15:54:14,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/3,50.3,44,47.2,50.3,39.6,44.7,44.6,91,0.024,100,8.33,rain,0,0,18.6,7.6,300.6,1026.8,94.3,5.3,17,1.3,1,,2017-12-03T07:46:46,2017-12-03T15:53:42,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/4,50.1,38.6,45.8,50.1,33.6,43,40.9,83.5,0,0,0,,0,0,17.2,7.5,290.4,1033.2,87.3,12.1,28,2.3,2,,2017-12-04T07:48:05,2017-12-04T15:53:12,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/5,48.3,45.8,47.1,45.7,42.2,43.4,39.7,75.5,0,0,0,,0,0,17,10.5,255.2,1035.3,100,19.2,37.8,3.4,2,,2017-12-05T07:49:21,2017-12-05T15:52:46,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/6,51.9,47.6,49.6,51.9,42.2,46.9,40.3,70.4,0,0,0,,0,0,34.9,17.1,218.8,1027.4,97.4,18.3,34.9,3,2,,2017-12-06T07:50:36,2017-12-06T15:52:24,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/7,53.3,41.1,48.6,53.3,34,44.9,42.6,80.2,0.04,100,4.17,rain,0,0,37.1,19,234.5,1010.5,71.1,9.1,7.9,0.7,1,,2017-12-07T07:51:48,2017-12-07T15:52:04,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/8,41.1,34.1,37.9,32.7,25.6,29.7,29.7,72.3,0,0,0,,0,0,30.6,17.7,286.7,1015.6,22.4,21.9,44.9,3.9,2,,2017-12-08T07:52:57,2017-12-08T15:51:48,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/9,38.6,30.3,34.7,33.2,22.1,28.4,28.7,78.6,0,0,0,,0,0,24.2,11.1,263.1,1015,27.9,18.2,46.2,4,2,,2017-12-09T07:54:05,2017-12-09T15:51:35,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/10,37.6,34.1,35.5,35.7,26.6,30,32.6,89.7,0.669,100,12.5,"rain,snow",3,0.1,45,12.2,67.6,982.5,93.5,5.3,11.2,0.9,1,,2017-12-10T07:55:09,2017-12-10T15:51:26,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/11,38.6,31.7,36.2,30.4,23.8,28.5,32.6,86.9,0.418,100,12.5,rain,0.1,1.7,34.9,15.5,12.9,985,71.3,9.3,11.3,0.9,1,,2017-12-11T07:56:11,2017-12-11T15:51:20,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/12,42,28.6,34.6,36.8,22.4,29.3,30.2,83.8,0,0,0,,0,2.1,22.6,8.8,232.1,1007.1,32.8,10.5,46.4,3.9,2,,2017-12-12T07:57:11,2017-12-12T15:51:18,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/13,49.2,39.3,43.9,43.9,30,37.7,40.8,89,0.197,100,12.5,rain,0,0.8,38,23.1,244,996.6,71.7,10.5,15.9,1.4,1,,2017-12-13T07:58:07,2017-12-13T15:51:18,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/14,43.8,36.6,39.7,37.3,29,32.1,33.8,79.7,0.079,100,4.17,rain,0,0,33.6,20.1,251.1,991.2,21.4,17.3,38.4,3.3,2,,2017-12-14T07:59:01,2017-12-14T15:51:23,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/15,43.1,35.7,39.7,36.9,27.9,33.2,34.9,83.2,0.039,100,4.17,rain,0,0.1,31.3,15,313.9,998.5,55.4,14.9,30.9,2.6,2,,2017-12-15T07:59:52,2017-12-15T15:51:30,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/16,41.3,31.7,37.6,37.3,25.6,32.3,33.1,84,0.039,100,4.17,rain,0,0.3,22.1,9.1,300.5,1017.6,36.6,14.8,42.8,3.7,2,,2017-12-16T08:00:40,2017-12-16T15:51:42,0.94,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/17,48.5,32.3,40.3,44.5,29,36.2,38.9,94.6,0.126,100,8.33,rain,0,0.1,25.1,12.1,245,1022.7,75.7,4.3,18.9,1.6,1,,2017-12-17T08:01:25,2017-12-17T15:51:56,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/18,48.3,35.7,41.9,45.2,35.7,40.3,36.3,80.7,0.008,100,4.17,rain,0,0,24.4,10.3,323.2,1028.9,22.3,8.4,42.9,3.8,2,,2017-12-18T08:02:07,2017-12-18T15:52:14,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/19,44.9,32.3,39.6,42.6,29.4,37.2,37.2,91.3,0.008,100,4.17,rain,0,0.1,14.1,7.9,252.2,1035,64.9,5.5,18.9,1.7,1,,2017-12-19T08:02:46,2017-12-19T15:52:35,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/20,51.2,44.7,48.1,51.2,41.8,46.3,47.2,96.9,0.016,100,4.17,rain,0,0,13.2,8.7,255.1,1035.1,97.7,2.6,11.4,0.9,1,,2017-12-20T08:03:22,2017-12-20T15:53:00,0.08,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/21,53.9,50.1,51.7,53.9,50.1,51.7,49.1,91.1,0.008,100,4.17,rain,0,0,17.9,11.8,260.9,1035.4,97.1,7.4,11.5,1,1,,2017-12-21T08:03:54,2017-12-21T15:53:28,0.11,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/22,53.9,49.2,51,53.9,46.2,50.3,47.8,89.2,0.031,100,4.17,rain,0,0,14.5,8.6,259.4,1035.8,95.7,8,14.6,1.1,1,,2017-12-22T08:04:24,2017-12-22T15:53:59,0.14,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/23,51.2,47.6,49.3,51.2,42.9,46,46.1,88.7,0,0,0,,0,0,22.1,12.4,252.7,1033.6,99.8,9.8,13.2,1,1,,2017-12-23T08:04:50,2017-12-23T15:54:34,0.18,Overcast,Cloudy skies throughout the day.,cloudy,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/24,51.2,47.4,49.3,51.2,42.3,46.6,45.2,86.1,0,0,0,,0,0,28.9,16,239.6,1024.6,98.1,14.9,12.8,1,1,,2017-12-24T08:05:12,2017-12-24T15:55:12,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/25,51.9,47.5,50.5,51.9,40.3,48.6,45.7,83.8,0.016,100,4.17,rain,0,0,42.3,24.7,209.1,1007.7,92.1,9.3,12.9,1.1,1,,2017-12-25T08:05:32,2017-12-25T15:55:53,0.24,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/26,45.8,38.6,42.9,41.8,31.4,36.8,38.6,85,0.204,100,8.33,rain,0,0,32.9,15.4,214.1,993.7,58.4,14.2,40.3,3.5,2,,2017-12-26T08:05:48,2017-12-26T15:56:37,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/27,46.5,34.8,39.2,42.3,26.6,32,34.8,84.3,0.434,100,8.33,rain,0.9,0.3,38.6,19,313.2,987.5,60.3,13.8,21.1,2,1,,2017-12-27T08:06:01,2017-12-27T15:57:24,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/28,41.3,31.7,35.3,35.8,25,29.5,30.5,83.1,0,0,0,,0,0.2,22.1,9.9,261,1003.4,3.8,18.9,45.2,4,2,,2017-12-28T08:06:10,2017-12-28T15:58:14,0.34,Clear,Clear conditions throughout the day.,clear-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/29,48.3,30.8,41.3,41.8,27,35.5,36.1,82.4,0.322,100,8.33,rain,0,0.3,39.8,20.1,237.1,998,62.7,12.2,25.5,2.1,2,,2017-12-29T08:06:16,2017-12-29T15:59:08,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/30,57.5,42.2,52.2,57.5,37.5,51,45.6,78.8,0.142,100,4.17,rain,0,0,41.5,25.5,244.9,996.6,82.6,6.4,27.9,2.4,1,,2017-12-30T08:06:18,2017-12-30T16:00:04,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2017/12/31,56.6,45.8,51.8,56.6,37.8,49.7,46.6,82.8,0.119,100,12.5,rain,0,0,40.3,26.3,227.5,994.9,77.6,9.7,18.1,1.7,1,,2017-12-31T08:06:18,2017-12-31T16:01:03,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
2018/1/1,46.7,43.1,44.9,42.7,36.2,39.1,38,76.9,0.173,100,4.17,rain,0,0,33.3,19.5,255.8,999.2,56.8,17.5,24.3,2,0,,2018-01-01T08:06:13,2018-01-01T16:02:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,C2321,03672099999,03781099999,D0125,03772099999,03770099999"
2018/1/2,54.6,40.2,46.2,54.6,35.4,43.1,41.9,84.9,0.157,100,4.17,rain,0,0,37.4,20.6,222.4,1005.2,60.6,8.6,6.8,0.5,0,,2018-01-02T08:06:06,2018-01-02T16:03:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,E0393,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/1/3,53.3,45.8,48.8,53.3,37.2,43.8,38,66.6,0.197,100,4.17,rain,0,0,66.1,27.6,267,996.3,63.7,10.4,15.3,1.1,1,,2018-01-03T08:05:55,2018-01-03T16:04:17,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,D4121,03768099999,03772099999,03770099999"
2018/1/4,54.8,43.8,47.3,54.8,39,43.5,41.2,80.2,0.321,100,8.33,rain,0,0,56,32.8,248.3,994.7,71.4,10,25,2,1,,2018-01-04T08:05:41,2018-01-04T16:05:26,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,C1663,D5621,D5510,03660099999,03781099999,03768099999,03672099999,03772099999,03770099999"
2018/1/5,48.5,38.6,44,43.5,36.3,39.5,38.2,80.5,0.079,100,4.17,rain,0,0,36.9,18.1,236.3,994.7,57,14.9,20.4,1.6,1,,2018-01-05T08:05:23,2018-01-05T16:06:39,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
2018/1/6,43.1,36.6,39.8,40.7,31.1,35.3,35.4,84.2,0,0,0,,0,0,26.6,13.1,37.7,1009.6,61,9,18.6,1.5,1,,2018-01-06T08:05:03,2018-01-06T16:07:54,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,E0393,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/1/7,43.1,36.8,39,35,28.7,31,30.2,71,0,0,0,,0,0,32.9,18.2,51.9,1024.8,35.1,16.3,23.3,1.9,2,,2018-01-07T08:04:38,2018-01-07T16:09:11,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
2018/1/8,42,38,40.5,36.4,30.2,33.9,35.6,82.6,0,0,0,,0,0,28.4,13.6,79.9,1021.2,99.7,8.6,4.8,0.5,0,,2018-01-08T08:04:11,2018-01-08T16:10:30,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,C1663,D5621,D5510,03672099999,03781099999,03772099999,03770099999"
2018/1/9,45.8,40.4,42.4,41.7,35.1,38.9,39.6,89.7,0,0,0,,0,0,15.7,8.1,128.8,1007.7,98.7,2.8,8.6,0.7,0,,2018-01-09T08:03:41,2018-01-09T16:11:51,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,D5510,03660099999,03672099999,03781099999,D4121,03772099999,03770099999"
2018/1/10,49.2,42.1,45.9,46.2,40.3,42.9,42.9,89.3,0.008,100,4.17,rain,0,0,19.9,12.5,234.3,1004.8,65.6,9.2,28.2,2.6,2,,2018-01-10T08:03:07,2018-01-10T16:13:15,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AR120,03772099999,03770099999"
2018/1/11,46.5,42.1,44.8,44.6,40.6,42.5,42.2,90.5,0.008,100,4.17,rain,0,0,19.7,7.8,344.9,1017.8,90.1,2.4,8,0.5,0,,2018-01-11T08:02:30,2018-01-11T16:14:40,0.81,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
2018/1/12,45.8,42.2,44.8,45.6,36.8,42.5,41.1,86.9,0.086,100,8.33,rain,0,0,35.8,9.1,142.9,1025.6,94.6,4.5,10.2,0.9,0,,2018-01-12T08:01:50,2018-01-12T16:16:08,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
2018/1/13,45.8,41.1,43.3,41.2,35.4,38.1,37.2,79,0,0,0,,0,0,25.5,11.4,134.7,1020.1,95.6,6.6,16.4,1.4,1,,2018-01-13T08:01:07,2018-01-13T16:17:37,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,D0125,03772099999,03770099999"
2018/1/14,44,40.4,42.1,44,35.2,39,33.6,71.9,0,0,0,,0,0,19.2,9.4,127.9,1018,97.8,7.2,11.5,0.8,1,,2018-01-14T08:00:21,2018-01-14T16:19:08,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
2018/1/15,52.1,42.5,47,52.1,36.7,41.9,42.4,84.3,0.213,100,8.33,rain,0,0,37.1,21.5,231.3,999,68.1,11,14,1.2,1,,2018-01-15T07:59:33,2018-01-15T16:20:41,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AR120,D0125,03772099999,03770099999"
2018/1/16,45.8,38.4,42.6,37.9,29.3,34.7,34.3,73,0,0,0,,0,0,37.1,21,257.3,995.1,42.8,19.3,28.2,2.6,2,,2018-01-16T07:58:41,2018-01-16T16:22:15,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
2018/1/17,45.6,36.8,41.3,37.9,26.8,33,31.3,67.8,0,0,0,,0,0,36.9,23.1,263.1,1004.4,34.7,14.9,31,2.6,2,,2018-01-17T07:57:46,2018-01-17T16:23:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AR120,03772099999,03770099999"
2018/1/18,53.9,40.2,46.5,53.9,33.6,40.8,36.8,69.3,0.016,100,4.17,rain,0,0,57.3,36.7,265.4,1000.2,45.8,17,25.1,2.2,1,,2018-01-18T07:56:49,2018-01-18T16:25:28,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/1/19,44,34.8,39.2,37.5,29.6,32.9,32.4,76.9,0,0,0,,0,0,28.4,16.1,251.6,1009,9.9,16.7,31.5,2.8,2,,2018-01-19T07:55:48,2018-01-19T16:27:06,0.08,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/1/20,40.4,36.8,38.9,37.4,31,34.6,36,89,0.235,100,8.33,rain,0,0,17.2,8.2,70.3,1003.5,88.8,6.9,12.1,1,1,,2018-01-20T07:54:45,2018-01-20T16:28:46,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,D0265,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
2018/1/21,51.2,34.8,38.8,51.2,28,35,37,93.6,0.394,100,8.33,rain,0.4,0.2,26.6,11.6,182.3,1011.6,89.5,4.6,8.5,0.7,0,,2018-01-21T07:53:40,2018-01-21T16:30:27,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
2018/1/22,51,46.5,48.8,51,42.3,46.7,42.2,78.4,0.079,100,4.17,rain,0,0,25.7,12.4,272.1,1012.2,85.6,13.2,23,1.9,1,,2018-01-22T07:52:32,2018-01-22T16:32:09,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,D0125,03772099999,03770099999"
2018/1/23,56.4,47.6,51.8,56.4,43.7,50.3,46.8,83.2,0.008,100,4.17,rain,0,0,31.8,16.5,217.9,1015.6,93.5,10.8,13.4,1.2,1,,2018-01-23T07:51:21,2018-01-23T16:33:52,0.22,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999"
2018/1/24,55.7,44.9,50.5,55.7,38.6,47.9,46.5,86.2,0.471,100,8.33,rain,0,0,41.9,25.8,223.3,1007.4,84.6,8.8,8.6,0.7,0,,2018-01-24T07:50:08,2018-01-24T16:35:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F1446,D0125,03772099999,03770099999"
2018/1/25,51.2,42.9,46.3,51.2,39,42.2,39.7,78,0.008,100,4.17,rain,0,0,26.8,14.9,215.9,1008,25.1,12.1,38,3.3,2,,2018-01-25T07:48:52,2018-01-25T16:37:20,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/1/26,46.7,37.6,42.9,45.6,37.6,41.4,37.9,82.8,0,0,0,,0,0,16.3,6.2,319.5,1018.8,70,8.4,21.1,1.8,1,,2018-01-26T07:47:34,2018-01-26T16:39:05,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D1286,03772099999,03770099999"
2018/1/27,52.1,40.2,46.2,52.1,34.4,42.4,42,85.2,0.032,100,4.17,rain,0,0,31.3,17.9,217.6,1026.3,81.8,8.3,21.8,1.9,1,,2018-01-27T07:46:13,2018-01-27T16:40:51,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AR120,03772099999,03770099999"
2018/1/28,56.4,48.5,52.6,56.4,44.1,51.7,47.5,83.1,0,0,0,,0,0,34.4,19.5,253,1030.2,80.6,18.7,25.1,2.1,1,,2018-01-28T07:44:51,2018-01-28T16:42:38,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,AR120,03772099999,03770099999"
2018/1/29,54.6,43,50.9,54.6,41.2,50.4,42.8,73.9,0.008,100,4.17,rain,0,0,38,19,255.8,1027.8,71.2,19.1,21.6,1.8,1,,2018-01-29T07:43:26,2018-01-29T16:44:26,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/1/30,48.3,34,41.7,45.8,34,39.6,36.8,83.5,0,0,0,,0,0,28,10.5,209,1026.6,51.3,10.7,43.3,3.7,3,,2018-01-30T07:41:59,2018-01-30T16:46:13,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/1/31,50.3,37.7,44.7,50.3,30.2,38.1,38.3,78.7,0.095,100,8.33,rain,0,0,36.9,19.3,251.2,1005.4,54.8,16.6,22.3,2,1,,2018-01-31T07:40:30,2018-01-31T16:48:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,C7488,03772099999,03770099999"
2018/2/1,45.8,37.7,41.8,39.4,29.8,35.1,33.1,71.7,0,0,0,,0,0,38,18.5,293.6,1003.2,64.2,18.8,36.4,3.2,3,,2018-02-01T07:38:58,2018-02-01T16:49:50,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/2/2,45.6,39.5,42.5,43.8,32.8,37.3,33.2,69.6,0.031,100,4.17,rain,0,0,33.6,12.3,314.3,1010.7,67.1,16.4,21.8,1.7,1,,2018-02-02T07:37:25,2018-02-02T16:51:39,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/2/3,42,38.6,39.8,40.2,34.3,37.4,35.4,84.7,0.041,100,8.33,rain,0,0,15.2,7.2,301.8,1008,86.2,9.2,15.8,1.3,1,,2018-02-03T07:35:50,2018-02-03T16:53:29,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
2018/2/4,42.2,36.7,39.2,36,30,32.5,31.5,74,0.016,100,4.17,rain,0,0,33.8,13.3,36.1,1023.8,66.8,19,29.1,2.4,2,,2018-02-04T07:34:13,2018-02-04T16:55:18,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
